SIC_Industry,ComparerSubIndustry,Similarity__GS__,Similarity__TF__,Combo_Similarity
Trailer parks and campsites,"Truck rental and leasing, no drivers",0.080489956,0.0,0.04024497792124748
Trailer parks and campsites,"Space vehicle equipment, nec",0.07747635,0.0,0.038738176226615906
Trailer parks and campsites,Botanical and zoological gardens,0.07267868,0.0,0.03633933886885643
Trailer parks and campsites,Museums and art galleries,0.07013452,0.0,0.03506726026535034
Trailer parks and campsites,Motor vehicle parts and accessories,0.057335302,0.0,0.028667651116847992
Trailer parks and campsites,"Motor vehicle parts, used",0.057335302,0.0,0.028667651116847992
Trailer parks and campsites,Motor vehicle supplies and new parts,0.05527252,0.0,0.02763625979423523
"Transformers, except electronic","Transformers, except electronic",1.0,1.0,1.0
"Transformers, except electronic",Electronic coils and transformers,0.66543484,0.6728956699371338,0.6691652536392212
"Transformers, except electronic",Electronic parts and equipment,0.37972972,0.4944296181201935,0.43707966804504395
"Transformers, except electronic",Electronic capacitors,0.46593225,0.33518773317337036,0.4005599915981293
"Transformers, except electronic",Electronic computers,0.32442382,0.4438220262527466,0.38412292301654816
"Transformers, except electronic",Electronic resistors,0.30259484,0.44172632694244385,0.37216058373451233
"Transformers, except electronic","Electronic components, nec",0.32442382,0.39446067810058594,0.35944224894046783
"Transformers, except electronic","Radio, TV, & electronic stores",0.29611668,0.3899170458316803,0.3430168628692627
"Transformers, except electronic","Heating equipment, except electric",0.21646841,0.3219664990901947,0.26921745389699936
"Transformers, except electronic",Electric housewares and fans,0.0,0.3137219548225403,0.15686097741127014
"Transformers, except electronic",Electronic connectors,0.30259484,0.0,0.1512974202632904
"Transformers, except electronic","Electrical equipment & supplies, nec",0.2386645,0.0,0.11933224648237228
"Transformers, except electronic","Footwear, except rubber, nec",0.22238502,0.0,0.11119250953197479
"Transformers, except electronic","Trucking, except local",0.21803856,0.0,0.10901927947998047
"Transformers, except electronic","Courier services, except by air",0.206572,0.0,0.10328599810600281
"Transformers, except electronic","Office furniture, except wood",0.20463935,0.0,0.10231967270374298
"Transformers, except electronic","Partitions and fixtures, except wood",0.18865077,0.0,0.09432538598775864
"Transformers, except electronic","Women's footwear, except athletic",0.1874484,0.0,0.09372419863939285
"Transformers, except electronic","Men's footwear, except athletic",0.18660985,0.0,0.09330492466688156
"Transformers, except electronic",Electrical work,0.18126246,0.0,0.09063123166561127
"Transformers, except electronic","Electrical repair shops, nec",0.18006872,0.0,0.0900343582034111
"Transformers, except electronic","Steel springs, except wire",0.17756374,0.0,0.08878187090158463
"Transformers, except electronic","Savings institutions, except federal",0.1747663,0.0,0.08738315105438232
"Transformers, except electronic",Electrical apparatus and equipment,0.16644543,0.0,0.08322271704673767
"Transformers, except electronic","Women's hosiery, except socks",0.16608094,0.0,0.08304046839475632
"Transformers, except electronic","Bus charter service, except local",0.16417147,0.0,0.0820857360959053
"Transformers, except electronic","Frozen bakery products, except bread",0.16227278,0.0,0.08113639056682587
"Transformers, except electronic","Ferroalloy ores, except vanadium",0.15914427,0.0,0.07957213371992111
"Transformers, except electronic","Drycleaning plants, except rug",0.1557573,0.0,0.07787864655256271
"Transformers, except electronic",Current-carrying wiring devices,0.150203,0.0,0.07510150223970413
"Transformers, except electronic",Noncurrent-carrying wiring devices,0.150203,0.0,0.07510150223970413
"Transformers, except electronic",Motors and generators,0.1488682,0.0,0.07443410158157349
"Transformers, except electronic","Field crops, except cash grains, nec",0.1466054,0.0,0.07330270111560822
"Transformers, except electronic",Engine electrical equipment,0.14643885,0.0,0.0732194259762764
"Transformers, except electronic","Electrical industrial apparatus, nec",0.1434424,0.0,0.07172120362520218
"Transformers, except electronic",Porcelain electrical supplies,0.13674699,0.0,0.06837349385023117
"Transformers, except electronic","Beef cattle, except feedlots",0.13399106,0.0,0.0669955313205719
"Transformers, except electronic","Electrical appliances, TV & radios",0.1007108,0.0,0.05035540089011192
"Transformers, except electronic",Turbines and turbine generator sets,0.069949105,0.0,0.03497455269098282
"Transformers, except electronic",Computer storage devices,0.05780025,0.0,0.02890012413263321
"Transformers, except electronic",Marking devices,0.056470893,0.0,0.02823544666171074
"Transformers, except electronic",Semiconductors and related devices,0.056470893,0.0,0.02823544666171074
"Transformers, except electronic",Coin-operated amusement devices,0.048553724,0.0,0.024276861920952797
"Transformers, except electronic","Measuring & controlling devices, nec",0.045322612,0.0,0.022661305963993073
"Transformers, except electronic",Fluid meters and counting devices,0.03911677,0.0,0.019558385014533997
"Transformers, except electronic","Gaskets, packing and sealing devices",0.03637081,0.0,0.018185405060648918
Transportation equipment & supplies,"Transportation services, nec",1.0,1.0,1.0
Transportation equipment & supplies,Transportation equipment & supplies,1.0,1.0,1.0
Transportation equipment & supplies,"Transportation equipment, nec",1.0,1.0,1.0
Transportation equipment & supplies,"Water transportation services, nec",0.66542584,0.7386420965194702,0.7020339667797089
Transportation equipment & supplies,"Water transportation of freight, nec",0.6375821,0.6789847016334534,0.6582834124565125
Transportation equipment & supplies,Freight transportation arrangement,0.59089583,0.6051207780838013,0.5980083048343658
Transportation equipment & supplies,"Air transportation, nonscheduled",0.46143565,0.6766080856323242,0.5690218657255173
Transportation equipment & supplies,"Air transportation, scheduled",0.46143565,0.6324248313903809,0.5469302386045456
Transportation equipment & supplies,Travel agencies,0.0,0.5652704238891602,0.2826352119445801
Transportation equipment & supplies,Conveyors and conveying equipment,0.0,0.5548348426818848,0.2774174213409424
Transportation equipment & supplies,"Local passenger transportation, nec",0.527328,0.0,0.26366400718688965
Transportation equipment & supplies,"Water passenger transportation, nec",0.527328,0.0,0.26366400718688965
Transportation equipment & supplies,"Regulation, admin. of transportation",0.506641,0.0,0.25332048535346985
Transportation equipment & supplies,Intercity & rural bus transportation,0.45135003,0.0,0.22567501664161682
Transportation equipment & supplies,"Passenger transport arrangement, nec",0.33648342,0.0,0.1682417094707489
Transportation equipment & supplies,Local and suburban transit,0.31542525,0.0,0.15771262347698212
Transportation equipment & supplies,Trucking terminal facilities,0.16653676,0.0,0.08326838165521622
Transportation equipment & supplies,"Trucking, except local",0.15811503,0.0,0.07905751466751099
Transportation equipment & supplies,Local trucking with storage,0.15071373,0.0,0.0753568634390831
Transportation equipment & supplies,"Local trucking, without storage",0.11884164,0.0,0.05942082032561302
Transportation equipment & supplies,Freight trans. on the Great Lakes,0.117774285,0.0,0.058887142688035965
Transportation equipment & supplies,Deep sea foreign trans. of freight,0.11560975,0.0,0.05780487507581711
Transportation equipment & supplies,Deep sea domestic trans. of freight,0.110867485,0.0,0.055433742702007294
"Transportation equipment, nec","Transportation services, nec",1.0,1.0,1.0
"Transportation equipment, nec",Transportation equipment & supplies,1.0,1.0,1.0
"Transportation equipment, nec","Transportation equipment, nec",1.0,1.0,1.0
"Transportation equipment, nec","Water transportation services, nec",0.66542584,0.7386420965194702,0.7020339667797089
"Transportation equipment, nec","Water transportation of freight, nec",0.6375821,0.6789847016334534,0.6582834124565125
"Transportation equipment, nec",Freight transportation arrangement,0.59089583,0.6051207780838013,0.5980083048343658
"Transportation equipment, nec","Air transportation, nonscheduled",0.46143565,0.6766080856323242,0.5690218657255173
"Transportation equipment, nec","Air transportation, scheduled",0.46143565,0.6324248313903809,0.5469302386045456
"Transportation equipment, nec",Travel agencies,0.0,0.5652704238891602,0.2826352119445801
"Transportation equipment, nec",Conveyors and conveying equipment,0.0,0.5548348426818848,0.2774174213409424
"Transportation equipment, nec","Local passenger transportation, nec",0.527328,0.0,0.26366400718688965
"Transportation equipment, nec","Water passenger transportation, nec",0.527328,0.0,0.26366400718688965
"Transportation equipment, nec","Regulation, admin. of transportation",0.506641,0.0,0.25332048535346985
"Transportation equipment, nec",Intercity & rural bus transportation,0.45135003,0.0,0.22567501664161682
"Transportation equipment, nec","Passenger transport arrangement, nec",0.33648342,0.0,0.1682417094707489
"Transportation equipment, nec",Local and suburban transit,0.31542525,0.0,0.15771262347698212
"Transportation equipment, nec",Trucking terminal facilities,0.16653676,0.0,0.08326838165521622
"Transportation equipment, nec","Trucking, except local",0.15811503,0.0,0.07905751466751099
"Transportation equipment, nec",Local trucking with storage,0.15071373,0.0,0.0753568634390831
"Transportation equipment, nec","Local trucking, without storage",0.11884164,0.0,0.05942082032561302
"Transportation equipment, nec",Freight trans. on the Great Lakes,0.117774285,0.0,0.058887142688035965
"Transportation equipment, nec",Deep sea foreign trans. of freight,0.11560975,0.0,0.05780487507581711
"Transportation equipment, nec",Deep sea domestic trans. of freight,0.110867485,0.0,0.055433742702007294
"Transportation services, nec","Transportation services, nec",1.0,1.0,1.0
"Transportation services, nec",Transportation equipment & supplies,1.0,1.0,1.0
"Transportation services, nec","Transportation equipment, nec",1.0,1.0,1.0
"Transportation services, nec","Water transportation services, nec",0.66542584,0.7386420965194702,0.7020339667797089
"Transportation services, nec","Water transportation of freight, nec",0.6375821,0.6789847016334534,0.6582834124565125
"Transportation services, nec",Freight transportation arrangement,0.59089583,0.6051207780838013,0.5980083048343658
"Transportation services, nec","Air transportation, nonscheduled",0.46143565,0.6766080856323242,0.5690218657255173
"Transportation services, nec","Air transportation, scheduled",0.46143565,0.6324248313903809,0.5469302386045456
"Transportation services, nec",Travel agencies,0.0,0.5652704238891602,0.2826352119445801
"Transportation services, nec",Conveyors and conveying equipment,0.0,0.5548348426818848,0.2774174213409424
"Transportation services, nec","Local passenger transportation, nec",0.527328,0.0,0.26366400718688965
"Transportation services, nec","Water passenger transportation, nec",0.527328,0.0,0.26366400718688965
"Transportation services, nec","Regulation, admin. of transportation",0.506641,0.0,0.25332048535346985
"Transportation services, nec",Intercity & rural bus transportation,0.45135003,0.0,0.22567501664161682
"Transportation services, nec","Passenger transport arrangement, nec",0.33648342,0.0,0.1682417094707489
"Transportation services, nec",Local and suburban transit,0.31542525,0.0,0.15771262347698212
"Transportation services, nec",Trucking terminal facilities,0.16653676,0.0,0.08326838165521622
"Transportation services, nec","Trucking, except local",0.15811503,0.0,0.07905751466751099
"Transportation services, nec",Local trucking with storage,0.15071373,0.0,0.0753568634390831
"Transportation services, nec","Local trucking, without storage",0.11884164,0.0,0.05942082032561302
"Transportation services, nec",Freight trans. on the Great Lakes,0.117774285,0.0,0.058887142688035965
"Transportation services, nec",Deep sea foreign trans. of freight,0.11560975,0.0,0.05780487507581711
"Transportation services, nec",Deep sea domestic trans. of freight,0.110867485,0.0,0.055433742702007294
Travel agencies,Travel agencies,1.0,1.0,1.0
Travel agencies,Transportation equipment & supplies,0.0,0.5652704238891602,0.2826352119445801
Travel agencies,"Transportation services, nec",0.0,0.5652704238891602,0.2826352119445801
Travel agencies,"Transportation equipment, nec",0.0,0.5652704238891602,0.2826352119445801
Travel agencies,Travel trailers and campers,0.5559511,0.0,0.27797555923461914
Travel agencies,"Business services, nec",0.0,0.47635436058044434,0.23817718029022217
Travel agencies,Miscellaneous food stores,0.0,0.45999816060066223,0.22999908030033112
Travel agencies,"Food preparations, nec",0.0,0.45999816060066223,0.22999908030033112
Travel agencies,Luggage,0.0,0.4542448818683624,0.2271224409341812
Travel agencies,Aircraft,0.0,0.4159379005432129,0.20796895027160645
Travel agencies,Book stores,0.0,0.4145655035972595,0.20728275179862976
Travel trailers and campers,Travel trailers and campers,1.0,1.0,1.0
Travel trailers and campers,Truck trailers,0.40613627,0.5921834111213684,0.4991598427295685
Travel trailers and campers,Trailer parks and campsites,0.29621482,0.6493434309959412,0.47277912497520447
Travel trailers and campers,Utility trailer rental,0.2186262,0.5536984205245972,0.38616231083869934
Travel trailers and campers,Travel agencies,0.5559511,0.0,0.27797555923461914
Travel trailers and campers,Sporting and recreational camps,0.07801149,0.37061184644699097,0.22431166842579842
Travel trailers and campers,Mobile home site operators,0.0,0.4447123408317566,0.2223561704158783
Travel trailers and campers,Mobile home dealers,0.0,0.4378691613674164,0.2189345806837082
Travel trailers and campers,Mobile homes,0.0,0.37142276763916016,0.18571138381958008
Travel trailers and campers,Towing and tugboat service,0.0,0.3570539951324463,0.17852699756622314
Travel trailers and campers,Folding paperboard boxes,0.0,0.3432449996471405,0.17162249982357025
Travel trailers and campers,Industrial trucks and tractors,0.078101374,0.0,0.03905068710446358
Tree nuts,Tree nuts,1.0,1.0,1.0
Tree nuts,"Fruits and tree nuts, nec",0.8439998,0.8045191764831543,0.824259489774704
Tree nuts,Deciduous tree fruits,0.38504225,0.6092950701713562,0.4971686601638794
Tree nuts,Ornamental shrub and tree services,0.47091037,0.47523072361946106,0.47307054698467255
Tree nuts,Salted and roasted nuts and seeds,0.30439267,0.3871292471885681,0.3457609564065933
Tree nuts,"Candy, nut, and confectionery stores",0.18760307,0.38210955262184143,0.28485631197690964
Tree nuts,Reconstituted wood products,0.0,0.4210395812988281,0.21051979064941406
Tree nuts,Timber tracts,0.0,0.41991090774536133,0.20995545387268066
Tree nuts,"Wood products, nec",0.0,0.4037681221961975,0.20188406109809875
Tree nuts,Citrus fruits,0.0,0.39493659138679504,0.19746829569339752
Tree nuts,"Bolts, nuts, rivets, and washers",0.2796928,0.0,0.13984639942646027
Truck and bus bodies,Truck and bus bodies,0.9999999,1.0,0.9999999403953552
Truck and bus bodies,Truck trailers,0.56008404,0.6408085823059082,0.6004463136196136
Truck and bus bodies,Bus terminal and service facilities,0.4612306,0.5215649604797363,0.49139778316020966
Truck and bus bodies,School buses,0.27619642,0.6491216421127319,0.4626590311527252
Truck and bus bodies,Intercity & rural bus transportation,0.38209417,0.46524953842163086,0.4236718565225601
Truck and bus bodies,Motor vehicles and car bodies,0.2441751,0.4771214723587036,0.3606482893228531
Truck and bus bodies,Industrial trucks and tractors,0.20872995,0.5061899423599243,0.3574599474668503
Truck and bus bodies,Trucking terminal facilities,0.12215774,0.4831570088863373,0.3026573732495308
Truck and bus bodies,Automotive stampings,0.0,0.4921374022960663,0.24606870114803314
Truck and bus bodies,Automobile parking,0.0,0.4774313271045685,0.23871566355228424
Truck and bus bodies,Local bus charter service,0.39427438,0.0,0.19713719189167023
Truck and bus bodies,"Truck rental and leasing, no drivers",0.39052302,0.0,0.19526150822639465
Truck and bus bodies,"Bus charter service, except local",0.36807963,0.0,0.18403981626033783
Truck and bus bodies,"Space vehicle equipment, nec",0.22338301,0.0,0.11169150471687317
Truck and bus bodies,Recreational vehicle dealers,0.19030875,0.0,0.09515437483787537
Truck and bus bodies,Used car dealers,0.17451261,0.0,0.0872563049197197
Truck and bus bodies,"Motor vehicle parts, used",0.16531149,0.0,0.08265574276447296
Truck and bus bodies,Motor vehicle parts and accessories,0.16531149,0.0,0.08265574276447296
Truck and bus bodies,Passenger car rental,0.16343173,0.0,0.08171586692333221
Truck and bus bodies,Motor vehicle supplies and new parts,0.159364,0.0,0.07968199998140335
Truck and bus bodies,Passenger car leasing,0.1560886,0.0,0.07804430276155472
Truck and bus bodies,Motorcycle dealers,0.14723685,0.0,0.07361842691898346
Truck and bus bodies,New and used car dealers,0.14195564,0.0,0.0709778219461441
Truck and bus bodies,Detective & armored car services,0.13754116,0.0,0.06877057999372482
Truck and bus bodies,Utility trailer rental,0.13469853,0.0,0.06734926253557205
Truck and bus bodies,Taxicabs,0.11758184,0.0,0.058790918439626694
Truck and bus bodies,"Trucking, except local",0.11598024,0.0,0.057990118861198425
Truck and bus bodies,Local trucking with storage,0.110551246,0.0,0.05527562275528908
Truck and bus bodies,Trailer parks and campsites,0.11044707,0.0,0.05522353574633598
Truck and bus bodies,"Games, toys, and children's vehicles",0.094031096,0.0,0.04701554775238037
Truck and bus bodies,Automobiles and other motor vehicles,0.08979946,0.0,0.044899728149175644
Truck and bus bodies,Guided missiles and space vehicles,0.08836689,0.0,0.04418344423174858
Truck and bus bodies,"Local trucking, without storage",0.0871725,0.0,0.04358625039458275
Truck and bus bodies,"Deep sea passenger trans., ex. ferry",0.08054102,0.0,0.04027051106095314
Truck and bus bodies,Towing and tugboat service,0.079810165,0.0,0.03990508243441582
"Truck rental and leasing, no drivers","Truck rental and leasing, no drivers",1.0,1.0,1.0
"Truck rental and leasing, no drivers","Equipment rental & leasing, nec",0.67287356,0.6333390474319458,0.653106302022934
"Truck rental and leasing, no drivers",Computer rental & leasing,0.5868237,0.6694202423095703,0.6281219720840454
"Truck rental and leasing, no drivers",Passenger car leasing,0.43297386,0.6178776025772095,0.5254257321357727
"Truck rental and leasing, no drivers",Passenger car rental,0.38009018,0.5232956409454346,0.4516929090023041
"Truck rental and leasing, no drivers",Truck and bus bodies,0.39052302,0.44894516468048096,0.41973409056663513
"Truck rental and leasing, no drivers",Rental of railroad cars,0.33526036,0.4965408742427826,0.4159006178379059
"Truck rental and leasing, no drivers",Utility trailer rental,0.34105423,0.4823000729084015,0.41167715191841125
"Truck rental and leasing, no drivers",Truck trailers,0.3251544,0.47772252559661865,0.4014384597539902
"Truck rental and leasing, no drivers",Motor vehicles and car bodies,0.17794627,0.45377689599990845,0.3158615827560425
"Truck rental and leasing, no drivers",Medical equipment rental,0.35396817,0.0,0.17698408663272858
"Truck rental and leasing, no drivers",Heavy construction equipment rental,0.26742172,0.0,0.1337108612060547
"Truck rental and leasing, no drivers",Video tape rental,0.23370601,0.0,0.1168530061841011
"Truck rental and leasing, no drivers","Space vehicle equipment, nec",0.16279371,0.0,0.08139685541391373
"Truck rental and leasing, no drivers",Industrial trucks and tractors,0.15211508,0.0,0.0760575383901596
"Truck rental and leasing, no drivers",Recreational vehicle dealers,0.13869035,0.0,0.06934517621994019
"Truck rental and leasing, no drivers",Used car dealers,0.12717867,0.0,0.06358933448791504
"Truck rental and leasing, no drivers","Motor vehicle parts, used",0.12047322,0.0,0.0602366104722023
"Truck rental and leasing, no drivers",Motor vehicle parts and accessories,0.12047322,0.0,0.0602366104722023
"Truck rental and leasing, no drivers",Motor vehicle supplies and new parts,0.1161389,0.0,0.05806944891810417
"Truck rental and leasing, no drivers",Motorcycle dealers,0.10730106,0.0,0.05365052819252014
"Truck rental and leasing, no drivers",New and used car dealers,0.1034523,0.0,0.05172615125775337
"Truck rental and leasing, no drivers",Detective & armored car services,0.10023518,0.0,0.05011758953332901
"Truck rental and leasing, no drivers",Trucking terminal facilities,0.089024276,0.0,0.04451213777065277
"Truck rental and leasing, no drivers","Trucking, except local",0.08452234,0.0,0.042261168360710144
"Truck rental and leasing, no drivers",Local trucking with storage,0.08056588,0.0,0.04028293862938881
"Truck rental and leasing, no drivers",Trailer parks and campsites,0.080489956,0.0,0.04024497792124748
"Truck rental and leasing, no drivers","Business services, nec",0.07925864,0.0,0.03962932154536247
"Truck rental and leasing, no drivers",Bus terminal and service facilities,0.07892997,0.0,0.039464984089136124
"Truck rental and leasing, no drivers","Games, toys, and children's vehicles",0.068526566,0.0,0.034263283014297485
"Truck rental and leasing, no drivers",Local bus charter service,0.06747182,0.0,0.033735908567905426
"Truck rental and leasing, no drivers",Automobiles and other motor vehicles,0.065442696,0.0,0.032721348106861115
"Truck rental and leasing, no drivers",Guided missiles and space vehicles,0.06439869,0.0,0.03219934552907944
"Truck rental and leasing, no drivers","Local trucking, without storage",0.06352826,0.0,0.03176413103938103
"Truck rental and leasing, no drivers","Bus charter service, except local",0.06298913,0.0,0.031494565308094025
"Truck rental and leasing, no drivers",Railroad property lessors,0.060094062,0.0,0.030047031119465828
"Truck rental and leasing, no drivers","Real property lessors, nec",0.060094062,0.0,0.030047031119465828
"Truck rental and leasing, no drivers",Towing and tugboat service,0.058162846,0.0,0.029081422835588455
"Truck rental and leasing, no drivers",Patent owners and lessors,0.05446782,0.0,0.02723390981554985
"Truck rental and leasing, no drivers",Intercity & rural bus transportation,0.053840358,0.0,0.026920178905129433
"Truck rental and leasing, no drivers","Business consulting, nec",0.04945633,0.0,0.024728164076805115
"Truck rental and leasing, no drivers",Business associations,0.04945633,0.0,0.024728164076805115
"Truck rental and leasing, no drivers",Misc. business credit institutions,0.044727277,0.0,0.022363638505339622
"Truck rental and leasing, no drivers",Business and secretarial schools,0.041592073,0.0,0.02079603634774685
"Truck rental and leasing, no drivers",Short-term business credit,0.039942645,0.0,0.019971322268247604
"Truck rental and leasing, no drivers",Manifold business forms,0.035897158,0.0,0.017948579043149948
Truck trailers,Truck trailers,1.0,1.0,1.0
Truck trailers,Truck and bus bodies,0.56008404,0.6408085823059082,0.6004463136196136
Truck trailers,Utility trailer rental,0.4280621,0.571575939655304,0.4998190253973007
Truck trailers,Travel trailers and campers,0.40613627,0.5921834111213684,0.4991598427295685
Truck trailers,Trailer parks and campsites,0.35099274,0.5497450232505798,0.45036888122558594
Truck trailers,Industrial trucks and tractors,0.32078782,0.5531847476959229,0.4369862824678421
Truck trailers,"Truck rental and leasing, no drivers",0.3251544,0.47772252559661865,0.4014384597539902
Truck trailers,Trucking terminal facilities,0.12767768,0.4881937801837921,0.3079357296228409
Truck trailers,Towing and tugboat service,0.08341655,0.4624052941799164,0.2729109227657318
Truck trailers,Mobile home dealers,0.0,0.47685694694519043,0.23842847347259521
Truck trailers,Motor vehicles and car bodies,0.25520867,0.0,0.12760433554649353
Truck trailers,"Space vehicle equipment, nec",0.23347703,0.0,0.11673851311206818
Truck trailers,Recreational vehicle dealers,0.19890825,0.0,0.0994541272521019
Truck trailers,Used car dealers,0.18239833,0.0,0.09119916707277298
Truck trailers,"Motor vehicle parts, used",0.17278144,0.0,0.08639071881771088
Truck trailers,Motor vehicle parts and accessories,0.17278144,0.0,0.08639071881771088
Truck trailers,Passenger car rental,0.17081675,0.0,0.08540837466716766
Truck trailers,Motor vehicle supplies and new parts,0.1665652,0.0,0.08328259736299515
Truck trailers,Passenger car leasing,0.1631418,0.0,0.08157090097665787
Truck trailers,Motorcycle dealers,0.15389006,0.0,0.07694502919912338
Truck trailers,New and used car dealers,0.1483702,0.0,0.07418510317802429
Truck trailers,Detective & armored car services,0.14375626,0.0,0.07187812775373459
Truck trailers,"Trucking, except local",0.12122104,0.0,0.06061052158474922
Truck trailers,Local trucking with storage,0.11554673,0.0,0.05777336657047272
Truck trailers,Bus terminal and service facilities,0.11320055,0.0,0.05660027638077736
Truck trailers,"Games, toys, and children's vehicles",0.098280095,0.0,0.049140047281980515
Truck trailers,Local bus charter service,0.09676738,0.0,0.0483836904168129
Truck trailers,Automobiles and other motor vehicles,0.093857236,0.0,0.04692861810326576
Truck trailers,Guided missiles and space vehicles,0.09235994,0.0,0.04617996886372566
Truck trailers,"Local trucking, without storage",0.09111157,0.0,0.04555578529834747
Truck trailers,"Bus charter service, except local",0.090338364,0.0,0.04516918212175369
Truck trailers,Intercity & rural bus transportation,0.07721728,0.0,0.03860864043235779
Trucking terminal facilities,Trucking terminal facilities,1.0,1.0,1.0
Trucking terminal facilities,Switching and terminal services,0.46653113,0.5634888410568237,0.5150099843740463
Trucking terminal facilities,Bus terminal and service facilities,0.47060966,0.4880997836589813,0.47935472428798676
Trucking terminal facilities,Local trucking with storage,0.42954332,0.5078712701797485,0.46870729327201843
Trucking terminal facilities,"Trucking, except local",0.4506375,0.464944064617157,0.4577907770872116
Trucking terminal facilities,Computer terminals,0.30029595,0.4882095754146576,0.3942527621984482
Trucking terminal facilities,Freight transportation arrangement,0.21765861,0.5014587044715881,0.3595586568117142
Trucking terminal facilities,Truck trailers,0.12767768,0.4881937801837921,0.3079357296228409
Trucking terminal facilities,Truck and bus bodies,0.12215773,0.4831570088863373,0.3026573695242405
Trucking terminal facilities,Marine cargo handling,0.0,0.4752468466758728,0.2376234233379364
Trucking terminal facilities,"Local trucking, without storage",0.33870596,0.0,0.16935297846794128
Trucking terminal facilities,"Water transportation of freight, nec",0.23485565,0.0,0.11742782592773438
Trucking terminal facilities,Petroleum bulk stations & terminals,0.18672396,0.0,0.0933619812130928
Trucking terminal facilities,Railroad equipment,0.18089044,0.0,0.09044522047042847
Trucking terminal facilities,"Transportation equipment, nec",0.16653676,0.0,0.08326838165521622
Trucking terminal facilities,"Transportation services, nec",0.16653676,0.0,0.08326838165521622
Trucking terminal facilities,Transportation equipment & supplies,0.16653676,0.0,0.08326838165521622
Trucking terminal facilities,Freight trans. on the Great Lakes,0.11532667,0.0,0.057663336396217346
Trucking terminal facilities,Deep sea foreign trans. of freight,0.113207124,0.0,0.0566035620868206
Trucking terminal facilities,"Water transportation services, nec",0.110817865,0.0,0.05540893226861954
Trucking terminal facilities,"Railroads, line-haul operating",0.10897615,0.0,0.05448807403445244
Trucking terminal facilities,Deep sea domestic trans. of freight,0.108563416,0.0,0.05428170785307884
Trucking terminal facilities,Rental of railroad cars,0.103215136,0.0,0.05160756781697273
Trucking terminal facilities,Railroad property lessors,0.10201109,0.0,0.05100554600358009
Trucking terminal facilities,Industrial trucks and tractors,0.098292105,0.0,0.049146052449941635
Trucking terminal facilities,Towing and tugboat service,0.094495006,0.0,0.0472475029528141
Trucking terminal facilities,"Truck rental and leasing, no drivers",0.089024276,0.0,0.04451213777065277
Trucking terminal facilities,"Local passenger transportation, nec",0.0878195,0.0,0.04390975087881088
Trucking terminal facilities,"Water passenger transportation, nec",0.0878195,0.0,0.04390975087881088
Trucking terminal facilities,"Regulation, admin. of transportation",0.084374346,0.0,0.042187172919511795
Trucking terminal facilities,"Air transportation, scheduled",0.076845996,0.0,0.038422998040914536
Trucking terminal facilities,"Air transportation, nonscheduled",0.076845996,0.0,0.038422998040914536
Trucking terminal facilities,Intercity & rural bus transportation,0.05616536,0.0,0.028082679957151413
"Trucking, except local","Trucking, except local",1.0,1.0,1.0
"Trucking, except local",Local trucking with storage,0.7372047,0.6777220368385315,0.7074633538722992
"Trucking, except local","Local trucking, without storage",0.5813048,0.7180927395820618,0.6496987640857697
"Trucking, except local",Trucking terminal facilities,0.4506375,0.464944064617157,0.4577907770872116
"Trucking, except local","Local passenger transportation, nec",0.43111557,0.4649485945701599,0.44803208112716675
"Trucking, except local","Bus charter service, except local",0.43079948,0.43766915798187256,0.4342343211174011
"Trucking, except local",Local and suburban transit,0.26624066,0.5035817623138428,0.3849112093448639
"Trucking, except local","Courier services, except by air",0.214676,0.42806243896484375,0.3213692158460617
"Trucking, except local",Industrial trucks and tractors,0.09332149,0.41872692108154297,0.25602420419454575
"Trucking, except local",Truck trailers,0.12122105,0.3708934783935547,0.24605726450681686
"Trucking, except local",Local bus charter service,0.27870393,0.0,0.1393519639968872
"Trucking, except local","Footwear, except rubber, nec",0.23110937,0.0,0.11555468291044235
"Trucking, except local","Heating equipment, except electric",0.22496064,0.0,0.11248032003641129
"Trucking, except local","Water transportation of freight, nec",0.22297904,0.0,0.11148951947689056
"Trucking, except local","Transformers, except electronic",0.21803856,0.0,0.10901927947998047
"Trucking, except local","Office furniture, except wood",0.21266752,0.0,0.10633376240730286
"Trucking, except local",Freight transportation arrangement,0.20665166,0.0,0.10332582890987396
"Trucking, except local","Partitions and fixtures, except wood",0.19605169,0.0,0.098025843501091
"Trucking, except local","Women's footwear, except athletic",0.19480215,0.0,0.09740107506513596
"Trucking, except local","Men's footwear, except athletic",0.1939307,0.0,0.09696535021066666
"Trucking, except local","Steel springs, except wire",0.1845297,0.0,0.09226485341787338
"Trucking, except local","Savings institutions, except federal",0.18162253,0.0,0.09081126749515533
"Trucking, except local","Women's hosiery, except socks",0.17259642,0.0,0.08629821240901947
"Trucking, except local",Railroad equipment,0.17174284,0.0,0.08587142080068588
"Trucking, except local","Frozen bakery products, except bread",0.16863887,0.0,0.08431943506002426
"Trucking, except local","Ferroalloy ores, except vanadium",0.16538763,0.0,0.08269381523132324
"Trucking, except local","Drycleaning plants, except rug",0.16186778,0.0,0.08093389123678207
"Trucking, except local","Transportation services, nec",0.15811503,0.0,0.07905751466751099
"Trucking, except local","Transportation equipment, nec",0.15811503,0.0,0.07905751466751099
"Trucking, except local",Transportation equipment & supplies,0.15811503,0.0,0.07905751466751099
"Trucking, except local","Field crops, except cash grains, nec",0.15235685,0.0,0.0761784240603447
